001,005,007,008,035_##$a,040_##$a,040_##$c,040_##$d,043_##$a,245_0*$a,245_0*$b,245_0*$c,245_0*$h,245_0*$n,246_1#$a,246_1#$b,246_1#$i,246_13$a,246_13$n,246_3#$a,246_3#$n,246_30$a,260_##$a,260_##$b,260_##$c,300_##$a,300_##$b,300_##$c,440_#0$a,500_##$a,505_0#$a,505_1#$a,508_##$a,511_0#$a,511_2#$a,518_##$a,520_##$a,538_##$a,600_#7$0,600_#7$2,600_#7$a,600_#7$d,600_10$a,600_10$d,600_10$t,600_17$0,600_17$2,600_17$a,600_17$d,610_20$a,610_20$b,610_20$v,610_20$x,610_27$0,610_27$2,610_27$a,610_27$b,648_#7$2,648_#7$a,650_#0$a,650_#0$v,650_#0$x,650_#0$y,650_#0$z,650_#7$0,650_#7$2,650_#7$a,650_#7$x,650_00$a,650_00$b,650_00$c,650_00$d,651_#0$a,651_#0$v,651_#0$x,651_#0$y,651_#0$z,651_#7$0,651_#7$2,651_#7$a,651_#7$z,655_#7$0,655_#7$2,655_#7$a,700_0#$a,700_1#$a,700_1#$c,700_1#$d,700_1#$q,710_2#$a,710_2#$b,711_2#$a,711_2#$c,711_2#$d,740_* $a,905_##$a,948_1#$a,948_1#$b,948_1#$d,948_1#$e,948_1#$f,948_2#$a,948_2#$b,948_2#$d,948_2#$e,948_2#$f,948_2#$h,948_2#$x,948_3#$a,948_3#$h,948_3#$i,leader
2664922,20141208223835.0,vf|cbahou,950421s1988    xxu410 e          vleng d,(NIC)notisANE5913;(OCoLC)63877455;2664922;,NIC,NIC,,,Afro-American & white women conference,,"[Africana Studies and Research Center, Cornell University].",[videorecording] /,,,,,,,,,Afro-American and white women conference,,,[1988],5 videocassettes (410 min.) :,"sd., col. ;",1/2 in.,,"Title from labels on videocassettes.;""252a-252e."";",,"Violence / Rebecca Rice, Barbara Smith -- Work / Minnie Bruce Pratt, Cathy Valentino -- Naming our histories II / Peggy Haine, Faith Nolan -- Family / Sandra Pollack, Rebecca Rice -- Culture, community, and organizing. Sexuality.",,,,"Videotaped live at Cornell University, Feb. 19-20, 1988.","Conference presentations highlight the role and situation of Afro-American and white American women in today's world. Presentations include lectures, readings, singing, and drama, and deal with issues of race, class, gender and sexuality.",VHS.,,,,,,,,,,,,,,,,,,,,,,"Women;Women, Black;Women, White;",,Congresses.;Congresses.;Congresses.;,,,(OCoLC)fst01176568;(OCoLC)fst01178916;(OCoLC)fst01199568;,fast;fast;fast;,"Women;Women, Black;Women, White;",,,,,,,,,,,,,,,(OCoLC)fst01423772,fast,Conference proceedings,,,,,,Cornell University.,Africana Studies and Research Center.,,,,,19950714120000.0,,,,,,20040621;20141208;,a;m;,pl233;batch;,lts;lts;,,,addfast,,,,01765cgm a2200373 a 4500
2664922,20141208223835.0,vf|cbahou,950421s1988    xxu410 e          vleng d,(NIC)notisANE5913;(OCoLC)63877455;2664922;,NIC,NIC,,,Afro-American & white women conference,,"[Africana Studies and Research Center, Cornell University].",[videorecording] /,,,,,,,,,Afro-American and white women conference,,,[1988],5 videocassettes (410 min.) :,"sd., col. ;",1/2 in.,,"Title from labels on videocassettes.;""252a-252e."";",,"Violence / Rebecca Rice, Barbara Smith -- Work / Minnie Bruce Pratt, Cathy Valentino -- Naming our histories II / Peggy Haine, Faith Nolan -- Family / Sandra Pollack, Rebecca Rice -- Culture, community, and organizing. Sexuality.",,,,"Videotaped live at Cornell University, Feb. 19-20, 1988.","Conference presentations highlight the role and situation of Afro-American and white American women in today's world. Presentations include lectures, readings, singing, and drama, and deal with issues of race, class, gender and sexuality.",VHS.,,,,,,,,,,,,,,,,,,,,,,"Women;Women, Black;Women, White;",,Congresses.;Congresses.;Congresses.;,,,(OCoLC)fst01176568;(OCoLC)fst01178916;(OCoLC)fst01199568;,fast;fast;fast;,"Women;Women, Black;Women, White;",,,,,,,,,,,,,,,(OCoLC)fst01423772,fast,Conference proceedings,,,,,,Cornell University.,Africana Studies and Research Center.,,,,,19950714120000.0,,,,,,20040621;20141208;,a;m;,pl233;batch;,lts;lts;,,,addfast,,,,01765cgm a2200373 a 4500
2664922,20141208223835.0,vf|cbahou,950421s1988    xxu410 e          vleng d,(NIC)notisANE5913;(OCoLC)63877455;2664922;,NIC,NIC,,,Afro-American & white women conference,,"[Africana Studies and Research Center, Cornell University].",[videorecording] /,,,,,,,,,Afro-American and white women conference,,,[1988],5 videocassettes (410 min.) :,"sd., col. ;",1/2 in.,,"Title from labels on videocassettes.;""252a-252e."";",,"Violence / Rebecca Rice, Barbara Smith -- Work / Minnie Bruce Pratt, Cathy Valentino -- Naming our histories II / Peggy Haine, Faith Nolan -- Family / Sandra Pollack, Rebecca Rice -- Culture, community, and organizing. Sexuality.",,,,"Videotaped live at Cornell University, Feb. 19-20, 1988.","Conference presentations highlight the role and situation of Afro-American and white American women in today's world. Presentations include lectures, readings, singing, and drama, and deal with issues of race, class, gender and sexuality.",VHS.,,,,,,,,,,,,,,,,,,,,,,"Women;Women, Black;Women, White;",,Congresses.;Congresses.;Congresses.;,,,(OCoLC)fst01176568;(OCoLC)fst01178916;(OCoLC)fst01199568;,fast;fast;fast;,"Women;Women, Black;Women, White;",,,,,,,,,,,,,,,(OCoLC)fst01423772,fast,Conference proceedings,,,,,,Cornell University.,Africana Studies and Research Center.,,,,,19950714120000.0,,,,,,20040621;20141208;,a;m;,pl233;batch;,lts;lts;,,,addfast,,,,01765cgm a2200373 a 4500
2664922,20141208223835.0,vf|cbahou,950421s1988    xxu410 e          vleng d,(NIC)notisANE5913;(OCoLC)63877455;2664922;,NIC,NIC,,,Afro-American & white women conference,,"[Africana Studies and Research Center, Cornell University].",[videorecording] /,,,,,,,,,Afro-American and white women conference,,,[1988],5 videocassettes (410 min.) :,"sd., col. ;",1/2 in.,,"Title from labels on videocassettes.;""252a-252e."";",,"Violence / Rebecca Rice, Barbara Smith -- Work / Minnie Bruce Pratt, Cathy Valentino -- Naming our histories II / Peggy Haine, Faith Nolan -- Family / Sandra Pollack, Rebecca Rice -- Culture, community, and organizing. Sexuality.",,,,"Videotaped live at Cornell University, Feb. 19-20, 1988.","Conference presentations highlight the role and situation of Afro-American and white American women in today's world. Presentations include lectures, readings, singing, and drama, and deal with issues of race, class, gender and sexuality.",VHS.,,,,,,,,,,,,,,,,,,,,,,"Women;Women, Black;Women, White;",,Congresses.;Congresses.;Congresses.;,,,(OCoLC)fst01176568;(OCoLC)fst01178916;(OCoLC)fst01199568;,fast;fast;fast;,"Women;Women, Black;Women, White;",,,,,,,,,,,,,,,(OCoLC)fst01423772,fast,Conference proceedings,,,,,,Cornell University.,Africana Studies and Research Center.,,,,,19950714120000.0,,,,,,20040621;20141208;,a;m;,pl233;batch;,lts;lts;,,,addfast,,,,01765cgm a2200373 a 4500
2664922,20141208223835.0,vf|cbahou,950421s1988    xxu410 e          vleng d,(NIC)notisANE5913;(OCoLC)63877455;2664922;,NIC,NIC,,,Afro-American & white women conference,,"[Africana Studies and Research Center, Cornell University].",[videorecording] /,,,,,,,,,Afro-American and white women conference,,,[1988],5 videocassettes (410 min.) :,"sd., col. ;",1/2 in.,,"Title from labels on videocassettes.;""252a-252e."";",,"Violence / Rebecca Rice, Barbara Smith -- Work / Minnie Bruce Pratt, Cathy Valentino -- Naming our histories II / Peggy Haine, Faith Nolan -- Family / Sandra Pollack, Rebecca Rice -- Culture, community, and organizing. Sexuality.",,,,"Videotaped live at Cornell University, Feb. 19-20, 1988.","Conference presentations highlight the role and situation of Afro-American and white American women in today's world. Presentations include lectures, readings, singing, and drama, and deal with issues of race, class, gender and sexuality.",VHS.,,,,,,,,,,,,,,,,,,,,,,"Women;Women, Black;Women, White;",,Congresses.;Congresses.;Congresses.;,,,(OCoLC)fst01176568;(OCoLC)fst01178916;(OCoLC)fst01199568;,fast;fast;fast;,"Women;Women, Black;Women, White;",,,,,,,,,,,,,,,(OCoLC)fst01423772,fast,Conference proceedings,,,,,,Cornell University.,Africana Studies and Research Center.,,,,,19950714120000.0,,,,,,20040621;20141208;,a;m;,pl233;batch;,lts;lts;,,,addfast,,,,01765cgm a2200373 a 4500
2664804,20141208223800.0,,950420s1986    xx 876 e          vleng d,(NIC)notisANE5784;(OCoLC)63877430;2664804;,NIC,NIC,NIC,,Africana studies paradigm,tribute to James E. Turner /,"[Cornell University, Africana Studies and Research Center].",[videorecording] :,,,,,,,,,,,,[1986],8 videocassettes (876 min.) :,"sd., col. ;",1/2 in.,,"""108a-108h.""",,,,"Speakers, Gwendolyn Brooks, Haki Madhubuti, Ken McClane, S. Sanchez (Tape 1), Sonia Sanchez (Tape 2), John Henrik Clarke, Tilden J. Lemelle, Molefi Asante (Tape 3), Molefi Asante, Barbara Sizemore, Donald Smith, Vivian Gordon (Tape 4), James Baldwin, Haki Madhubuti (Tape 5), Howard Dodson, William Strickland, Ron Walters, Maulana Karenga (Tape 6), Dinner presentations for the tribute to James E. Turner & entertainment by the Harambee Singers (Tape 7&8)",,"Videotaped live at Cornell University, Africana Studies and Research Center on May 9-10, 1986.",Presentation & tribute to Professor James E. Turner. Tape 7&8 show dinner presentations and entertainment with the Harambee Singers.,VHS.,,,,,"Turner, James,",1940-,,(OCoLC)fst01511457,fast,"Turner, James,",1940-,,,,,,,,,,,African Americans;African Americans.;,,Study and teaching (Higher),,,(OCoLC)fst00799558;(OCoLC)fst00799710;,fast;fast;,African Americans;African Americans;,Study and teaching (Higher),,,,,,,,,,,,,,,,,,"Turner, James,;Brooks, Gwendolyn,;Madhubuti, Haki R.,;McClane, Kenneth A.,;Sanchez, Sonia,;Clarke, John Henrik,;Lemelle, Tilden J.;Asante, Molefi Kete,;Sizemore, Barbara A.;Smith, Donald.;Gordon, Vivian Verdell.;Baldwin, James,;Dodson, Howard.;Strickland, William.;Walters, Ronald W.;Karenga,;",Maulana.,1940-;1917-2000.;1942-;1951-;1934-;1915-1998.;1942-;1924-1987.;,,Cornell University.,Africana Studies and Research Center.,,,,,19970520120000.0,,,,,,20040621;20141208;,a;m;,pl233;batch;,lts;lts;,,,addfast,,,,02451cgm a2200517 a 4500
2664804,20141208223800.0,,950420s1986    xx 876 e          vleng d,(NIC)notisANE5784;(OCoLC)63877430;2664804;,NIC,NIC,NIC,,Africana studies paradigm,tribute to James E. Turner /,"[Cornell University, Africana Studies and Research Center].",[videorecording] :,,,,,,,,,,,,[1986],8 videocassettes (876 min.) :,"sd., col. ;",1/2 in.,,"""108a-108h.""",,,,"Speakers, Gwendolyn Brooks, Haki Madhubuti, Ken McClane, S. Sanchez (Tape 1), Sonia Sanchez (Tape 2), John Henrik Clarke, Tilden J. Lemelle, Molefi Asante (Tape 3), Molefi Asante, Barbara Sizemore, Donald Smith, Vivian Gordon (Tape 4), James Baldwin, Haki Madhubuti (Tape 5), Howard Dodson, William Strickland, Ron Walters, Maulana Karenga (Tape 6), Dinner presentations for the tribute to James E. Turner & entertainment by the Harambee Singers (Tape 7&8)",,"Videotaped live at Cornell University, Africana Studies and Research Center on May 9-10, 1986.",Presentation & tribute to Professor James E. Turner. Tape 7&8 show dinner presentations and entertainment with the Harambee Singers.,VHS.,,,,,"Turner, James,",1940-,,(OCoLC)fst01511457,fast,"Turner, James,",1940-,,,,,,,,,,,African Americans;African Americans.;,,Study and teaching (Higher),,,(OCoLC)fst00799558;(OCoLC)fst00799710;,fast;fast;,African Americans;African Americans;,Study and teaching (Higher),,,,,,,,,,,,,,,,,,"Turner, James,;Brooks, Gwendolyn,;Madhubuti, Haki R.,;McClane, Kenneth A.,;Sanchez, Sonia,;Clarke, John Henrik,;Lemelle, Tilden J.;Asante, Molefi Kete,;Sizemore, Barbara A.;Smith, Donald.;Gordon, Vivian Verdell.;Baldwin, James,;Dodson, Howard.;Strickland, William.;Walters, Ronald W.;Karenga,;",Maulana.,1940-;1917-2000.;1942-;1951-;1934-;1915-1998.;1942-;1924-1987.;,,Cornell University.,Africana Studies and Research Center.,,,,,19970520120000.0,,,,,,20040621;20141208;,a;m;,pl233;batch;,lts;lts;,,,addfast,,,,02451cgm a2200517 a 4500
2664804,20141208223800.0,,950420s1986    xx 876 e          vleng d,(NIC)notisANE5784;(OCoLC)63877430;2664804;,NIC,NIC,NIC,,Africana studies paradigm,tribute to James E. Turner /,"[Cornell University, Africana Studies and Research Center].",[videorecording] :,,,,,,,,,,,,[1986],8 videocassettes (876 min.) :,"sd., col. ;",1/2 in.,,"""108a-108h.""",,,,"Speakers, Gwendolyn Brooks, Haki Madhubuti, Ken McClane, S. Sanchez (Tape 1), Sonia Sanchez (Tape 2), John Henrik Clarke, Tilden J. Lemelle, Molefi Asante (Tape 3), Molefi Asante, Barbara Sizemore, Donald Smith, Vivian Gordon (Tape 4), James Baldwin, Haki Madhubuti (Tape 5), Howard Dodson, William Strickland, Ron Walters, Maulana Karenga (Tape 6), Dinner presentations for the tribute to James E. Turner & entertainment by the Harambee Singers (Tape 7&8)",,"Videotaped live at Cornell University, Africana Studies and Research Center on May 9-10, 1986.",Presentation & tribute to Professor James E. Turner. Tape 7&8 show dinner presentations and entertainment with the Harambee Singers.,VHS.,,,,,"Turner, James,",1940-,,(OCoLC)fst01511457,fast,"Turner, James,",1940-,,,,,,,,,,,African Americans;African Americans.;,,Study and teaching (Higher),,,(OCoLC)fst00799558;(OCoLC)fst00799710;,fast;fast;,African Americans;African Americans;,Study and teaching (Higher),,,,,,,,,,,,,,,,,,"Turner, James,;Brooks, Gwendolyn,;Madhubuti, Haki R.,;McClane, Kenneth A.,;Sanchez, Sonia,;Clarke, John Henrik,;Lemelle, Tilden J.;Asante, Molefi Kete,;Sizemore, Barbara A.;Smith, Donald.;Gordon, Vivian Verdell.;Baldwin, James,;Dodson, Howard.;Strickland, William.;Walters, Ronald W.;Karenga,;",Maulana.,1940-;1917-2000.;1942-;1951-;1934-;1915-1998.;1942-;1924-1987.;,,Cornell University.,Africana Studies and Research Center.,,,,,19970520120000.0,,,,,,20040621;20141208;,a;m;,pl233;batch;,lts;lts;,,,addfast,,,,02451cgm a2200517 a 4500
2664804,20141208223800.0,,950420s1986    xx 876 e          vleng d,(NIC)notisANE5784;(OCoLC)63877430;2664804;,NIC,NIC,NIC,,Africana studies paradigm,tribute to James E. Turner /,"[Cornell University, Africana Studies and Research Center].",[videorecording] :,,,,,,,,,,,,[1986],8 videocassettes (876 min.) :,"sd., col. ;",1/2 in.,,"""108a-108h.""",,,,"Speakers, Gwendolyn Brooks, Haki Madhubuti, Ken McClane, S. Sanchez (Tape 1), Sonia Sanchez (Tape 2), John Henrik Clarke, Tilden J. Lemelle, Molefi Asante (Tape 3), Molefi Asante, Barbara Sizemore, Donald Smith, Vivian Gordon (Tape 4), James Baldwin, Haki Madhubuti (Tape 5), Howard Dodson, William Strickland, Ron Walters, Maulana Karenga (Tape 6), Dinner presentations for the tribute to James E. Turner & entertainment by the Harambee Singers (Tape 7&8)",,"Videotaped live at Cornell University, Africana Studies and Research Center on May 9-10, 1986.",Presentation & tribute to Professor James E. Turner. Tape 7&8 show dinner presentations and entertainment with the Harambee Singers.,VHS.,,,,,"Turner, James,",1940-,,(OCoLC)fst01511457,fast,"Turner, James,",1940-,,,,,,,,,,,African Americans;African Americans.;,,Study and teaching (Higher),,,(OCoLC)fst00799558;(OCoLC)fst00799710;,fast;fast;,African Americans;African Americans;,Study and teaching (Higher),,,,,,,,,,,,,,,,,,"Turner, James,;Brooks, Gwendolyn,;Madhubuti, Haki R.,;McClane, Kenneth A.,;Sanchez, Sonia,;Clarke, John Henrik,;Lemelle, Tilden J.;Asante, Molefi Kete,;Sizemore, Barbara A.;Smith, Donald.;Gordon, Vivian Verdell.;Baldwin, James,;Dodson, Howard.;Strickland, William.;Walters, Ronald W.;Karenga,;",Maulana.,1940-;1917-2000.;1942-;1951-;1934-;1915-1998.;1942-;1924-1987.;,,Cornell University.,Africana Studies and Research Center.,,,,,19970520120000.0,,,,,,20040621;20141208;,a;m;,pl233;batch;,lts;lts;,,,addfast,,,,02451cgm a2200517 a 4500
2664804,20141208223800.0,,950420s1986    xx 876 e          vleng d,(NIC)notisANE5784;(OCoLC)63877430;2664804;,NIC,NIC,NIC,,Africana studies paradigm,tribute to James E. Turner /,"[Cornell University, Africana Studies and Research Center].",[videorecording] :,,,,,,,,,,,,[1986],8 videocassettes (876 min.) :,"sd., col. ;",1/2 in.,,"""108a-108h.""",,,,"Speakers, Gwendolyn Brooks, Haki Madhubuti, Ken McClane, S. Sanchez (Tape 1), Sonia Sanchez (Tape 2), John Henrik Clarke, Tilden J. Lemelle, Molefi Asante (Tape 3), Molefi Asante, Barbara Sizemore, Donald Smith, Vivian Gordon (Tape 4), James Baldwin, Haki Madhubuti (Tape 5), Howard Dodson, William Strickland, Ron Walters, Maulana Karenga (Tape 6), Dinner presentations for the tribute to James E. Turner & entertainment by the Harambee Singers (Tape 7&8)",,"Videotaped live at Cornell University, Africana Studies and Research Center on May 9-10, 1986.",Presentation & tribute to Professor James E. Turner. Tape 7&8 show dinner presentations and entertainment with the Harambee Singers.,VHS.,,,,,"Turner, James,",1940-,,(OCoLC)fst01511457,fast,"Turner, James,",1940-,,,,,,,,,,,African Americans;African Americans.;,,Study and teaching (Higher),,,(OCoLC)fst00799558;(OCoLC)fst00799710;,fast;fast;,African Americans;African Americans;,Study and teaching (Higher),,,,,,,,,,,,,,,,,,"Turner, James,;Brooks, Gwendolyn,;Madhubuti, Haki R.,;McClane, Kenneth A.,;Sanchez, Sonia,;Clarke, John Henrik,;Lemelle, Tilden J.;Asante, Molefi Kete,;Sizemore, Barbara A.;Smith, Donald.;Gordon, Vivian Verdell.;Baldwin, James,;Dodson, Howard.;Strickland, William.;Walters, Ronald W.;Karenga,;",Maulana.,1940-;1917-2000.;1942-;1951-;1934-;1915-1998.;1942-;1924-1987.;,,Cornell University.,Africana Studies and Research Center.,,,,,19970520120000.0,,,,,,20040621;20141208;,a;m;,pl233;batch;,lts;lts;,,,addfast,,,,02451cgm a2200517 a 4500
2664804,20141208223800.0,,950420s1986    xx 876 e          vleng d,(NIC)notisANE5784;(OCoLC)63877430;2664804;,NIC,NIC,NIC,,Africana studies paradigm,tribute to James E. Turner /,"[Cornell University, Africana Studies and Research Center].",[videorecording] :,,,,,,,,,,,,[1986],8 videocassettes (876 min.) :,"sd., col. ;",1/2 in.,,"""108a-108h.""",,,,"Speakers, Gwendolyn Brooks, Haki Madhubuti, Ken McClane, S. Sanchez (Tape 1), Sonia Sanchez (Tape 2), John Henrik Clarke, Tilden J. Lemelle, Molefi Asante (Tape 3), Molefi Asante, Barbara Sizemore, Donald Smith, Vivian Gordon (Tape 4), James Baldwin, Haki Madhubuti (Tape 5), Howard Dodson, William Strickland, Ron Walters, Maulana Karenga (Tape 6), Dinner presentations for the tribute to James E. Turner & entertainment by the Harambee Singers (Tape 7&8)",,"Videotaped live at Cornell University, Africana Studies and Research Center on May 9-10, 1986.",Presentation & tribute to Professor James E. Turner. Tape 7&8 show dinner presentations and entertainment with the Harambee Singers.,VHS.,,,,,"Turner, James,",1940-,,(OCoLC)fst01511457,fast,"Turner, James,",1940-,,,,,,,,,,,African Americans;African Americans.;,,Study and teaching (Higher),,,(OCoLC)fst00799558;(OCoLC)fst00799710;,fast;fast;,African Americans;African Americans;,Study and teaching (Higher),,,,,,,,,,,,,,,,,,"Turner, James,;Brooks, Gwendolyn,;Madhubuti, Haki R.,;McClane, Kenneth A.,;Sanchez, Sonia,;Clarke, John Henrik,;Lemelle, Tilden J.;Asante, Molefi Kete,;Sizemore, Barbara A.;Smith, Donald.;Gordon, Vivian Verdell.;Baldwin, James,;Dodson, Howard.;Strickland, William.;Walters, Ronald W.;Karenga,;",Maulana.,1940-;1917-2000.;1942-;1951-;1934-;1915-1998.;1942-;1924-1987.;,,Cornell University.,Africana Studies and Research Center.,,,,,19970520120000.0,,,,,,20040621;20141208;,a;m;,pl233;batch;,lts;lts;,,,addfast,,,,02451cgm a2200517 a 4500
